hotel_name;region;ratings;price;start_date;end_date
오션스위츠 제주 호텔;제주 시내, 제주;7.9;170000;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;43516;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
휘닉스 제주 섭지코지;성산읍, 서귀포;7.6;1500000;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;36630;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
호텔난타 제주;제주;8.5;98320;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
엘린 호텔;제주 시내, 제주;8.5;55000;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
더 그랜드 섬오름;서귀포시, 서귀포;8.4;226174;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;170280;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
벨룸리조트;서귀포;8.9;396288;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
WE호텔 제주;서귀포;8.5;382384;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
티라 호텔;성산읍, 서귀포;8.6;54438;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;64397;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;177885;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
와이리조트 제주;안덕면, 서귀포;8.6;200466;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
제주 아길라 호텔 오시아노 스위츠;한림읍, 제주;8.0;155230;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;51533;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;130680;2023-08-01 12:38:30.798332;2023-08-02 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
켄싱턴리조트 서귀포;서귀포;7.4;731320;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
호텔 케니 서귀포;서귀포시, 서귀포;8.1;87032;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;67086;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;222634;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;856000;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;347820;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;65558;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;1208000;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;73260;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
호텔난타 제주;제주;8.5;195020;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
엘린 호텔;제주 시내, 제주;8.5;110000;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
더 그랜드 섬오름;서귀포시, 서귀포;8.4;570353;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;323532;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
벨룸리조트;서귀포;8.9;792576;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
WE호텔 제주;서귀포;8.5;685317;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;157294;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;364800;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;102193;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;261360;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;151360;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;275876;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;87120;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;135880;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
더포그레이스 리조트;성산읍, 서귀포;7.3;188662;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
호텔 위드 제주;제주 시내, 제주;7.9;123840;2023-08-01 12:38:30.798332;2023-08-03 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
호텔 케니 서귀포;서귀포시, 서귀포;8.1;130548;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;104369;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;321398;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;1070000;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;521730;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;98337;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
골드원 호텔&스위트;서귀포시, 서귀포;8.4;1811999;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;109890;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
호텔난타 제주;제주;8.5;313470;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;485298;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
벨룸리조트;서귀포;8.9;1188864;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
WE호텔 제주;서귀포;8.5;955093;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;371520;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;538650;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;155168;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;422173;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;227040;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;413820;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;139320;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;203820;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
호텔 위드 제주;제주 시내, 제주;7.9;185760;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;242504;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;106425;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;352600;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;1089000;2023-08-01 12:38:30.798332;2023-08-04 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
호텔 케니 서귀포;서귀포시, 서귀포;8.1;174064;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;139147;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;435651;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;1498000;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;705870;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;131116;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;146520;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
호텔난타 제주;제주;8.5;417960;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;632358;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
벨룸리조트;서귀포;8.9;1579649;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
WE호텔 제주;서귀포;8.5;1259722;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;495360;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;718200;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;206878;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;566900;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;302720;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;512077;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;185760;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;271760;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
호텔 위드 제주;제주 시내, 제주;7.9;247680;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;322056;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;141900;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;464400;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;1452000;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;2352240;2023-08-01 12:38:30.798332;2023-08-05 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
호텔 케니 서귀포;서귀포시, 서귀포;8.1;217580;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;167925;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;539236;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;1926000;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;890010;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;163895;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;183150;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
호텔난타 제주;제주;8.5;522450;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;779418;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
벨룸리조트;서귀포;8.9;1908857;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
WE호텔 제주;서귀포;8.5;1549848;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;619200;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;897750;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;255956;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;711704;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;378400;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;610397;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;214067;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;339700;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
호텔 위드 제주;제주 시내, 제주;7.9;309600;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;387750;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;177375;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;576200;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;1771000;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;2864070;2023-08-01 12:38:30.798332;2023-08-06 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
호텔 케니 서귀포;서귀포시, 서귀포;8.1;261096;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;206613;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;703832;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;2299000;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;1053690;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;196673;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;219780;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
호텔난타 제주;제주;8.5;626940;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;926478;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
벨룸리조트;서귀포;8.9;2276765;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
WE호텔 제주;서귀포;8.5;1789517;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;743040;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;1067850;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;307135;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;850357;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;454080;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;694568;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;261955;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;407640;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
호텔 위드 제주;제주 시내, 제주;7.9;371520;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;475933;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;212850;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;653600;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;2090000;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;3310560;2023-08-01 12:38:30.798332;2023-08-07 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
호텔 케니 서귀포;서귀포시, 서귀포;8.1;298520;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;243782;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;822768;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;2652000;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;1217370;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;229452;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
신신호텔 제주월드컵;서귀포시, 서귀포;7.6;256410;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
호텔난타 제주;제주;8.5;731430;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
제주 아이브 호텔 앤 리조트;서귀포;8.0;1073538;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
벨룸리조트;서귀포;8.9;2615347;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
WE호텔 제주;서귀포;8.5;2088033;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
아이진 호텔;제주 시내, 제주;8.2;866880;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
메종 글래드 제주;제주 시내, 제주;7.9;1237950;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
신신호텔 제주공항;제주 시내, 제주;7.5;362401;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
신라스테이 제주;제주 시내, 제주;7.8;989086;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
제주오리엔탈호텔 & 카지노;제주 시내, 제주;7.5;529760;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
더 큐브 리조트 제주;서귀포;8.1;778740;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
삼해인관광호텔;제주 시내, 제주;8.0;325080;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
코업시티호텔 성산;성산읍, 서귀포;7.8;475580;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
호텔 위드 제주;제주 시내, 제주;7.9;433440;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
코업시티호텔 하버뷰;남원읍, 서귀포;8.0;559788;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
호텔 징크;서귀포시, 서귀포;8.2;248325;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
제주 아름다운 리조트;성산읍, 서귀포;7.6;731000;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
메리어트관 제주신화월드 호텔앤리조트;안덕면, 서귀포;8.2;2409000;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
롯데호텔 제주;중문 해수욕장, 서귀포;8.7;3757050;2023-08-01 12:38:30.798332;2023-08-08 12:38:30.798332
hotel_name;region;ratings;price;start_date;end_date
호텔 케니 서귀포;서귀포시, 서귀포;8.1;341165;2023-08-01 12:38:30.798332;2023-08-09 12:38:30.798332
타마라 제주 호텔;서귀포시, 서귀포;8.2;296000;2023-08-01 12:38:30.798332;2023-08-09 12:38:30.798332
라마다 제주시티호텔;제주 시내, 제주;8.0;983970;2023-08-01 12:38:30.798332;2023-08-09 12:38:30.798332
그랜드 하얏트 제주;제주 시내, 제주;8.9;3060000;2023-08-01 12:38:30.798332;2023-08-09 12:38:30.798332
롯데시티호텔 제주;제주 시내, 제주;8.4;1370820;2023-08-01 12:38:30.798332;2023-08-09 12:38:30.798332
신신호텔 천지연;서귀포시, 서귀포;7.7;262231;2023-08-01 12:38:30.798332;2023-08-09 12:38:30.798332
